Date,GLD,SPY,TLT
2007-06-20,64.70999908447266,108.07846069335938,48.82197570800781
2007-06-21,64.55999755859375,108.67911529541016,48.58840560913086
2007-06-22,64.77999877929688,107.65655517578125,48.90370178222656
2007-06-25,64.43000030517578,107.14167785644531,49.17232131958008
2007-06-26,63.619998931884766,106.04043579101562,49.18396759033203
2007-06-27,63.66999816894531,107.54924011230469,49.23069381713867
2007-06-28,64.26000213623047,107.53500366210938,49.21897888183594
2007-06-29,64.2699966430664,107.57074737548828,49.726932525634766
2007-07-02,65.0199966430664,108.54325866699219,49.98834228515625
2007-07-03,64.73999786376953,108.93655395507812,49.68357849121094
2007-07-05,64.41999816894531,108.82212829589844,49.126792907714844
2007-07-06,64.95999908447266,109.3941879272461,48.92748260498047
2007-07-09,65.37999725341797,109.48003387451172,49.103355407714844
2007-07-10,65.61000061035156,107.92107391357422,49.93562698364258
2007-07-11,65.44000244140625,108.68627166748047,49.41986846923828
2007-07-12,66.0199966430664,110.4024887084961,49.24982452392578
2007-07-13,66.02999877929688,110.73139190673828,49.38467788696289
2007-07-16,65.81999969482422,110.7171401977539,49.859405517578125
2007-07-17,65.75,110.65994262695312,49.75391387939453
2007-07-18,66.62000274658203,110.45967102050781,49.94144821166992
2007-07-19,67.01000213623047,110.88873291015625,49.92972946166992
2007-07-20,67.58000183105469,109.76599884033203,50.38103485107422
2007-07-23,67.47000122070312,110.10212707519531,50.29900360107422
2007-07-24,67.47000122070312,108.19286346435547,50.48652648925781
2007-07-25,66.9000015258789,108.41455841064453,50.5861701965332
2007-07-26,65.6500015258789,105.84735870361328,51.008113861083984
2007-07-27,65.41000366210938,103.76646423339844,51.154666900634766
2007-07-30,65.7699966430664,105.38971710205078,51.008113861083984
2007-07-31,65.79000091552734,104.20265197753906,51.37739181518555
2007-08-01,65.93000030517578,104.71035766601562,51.266143798828125
2007-08-02,65.88999938964844,105.54702758789062,51.39563751220703
2007-08-03,66.69000244140625,102.82966613769531,51.73692321777344
2007-08-06,66.5199966430664,104.55306243896484,51.360374450683594
2007-08-07,66.4800033569336,105.66858673095703,51.31914520263672
2007-08-08,66.7699966430664,107.14167785644531,50.69547653198242
2007-08-09,65.45999908447266,103.96665954589844,50.76607894897461
2007-08-10,66.56999969482422,103.48039245605469,50.64841079711914
2007-08-13,66.26000213623047,103.85230255126953,50.7955207824707
2007-08-14,66.29000091552734,102.26478576660156,50.93080520629883
2007-08-15,66.12999725341797,100.85604858398438,50.74843215942383
2007-08-16,64.68000030517578,101.61404418945312,51.27208709716797
2007-08-17,65.01000213623047,103.48039245605469,51.066131591796875
2007-08-20,65.12000274658203,103.43037414550781,51.095558166503906
2007-08-21,65.06999969482422,103.63775634765625,51.34270095825195
2007-08-22,65.4000015258789,104.86763763427734,51.26030349731445
2007-08-23,65.30999755859375,104.77474212646484,51.43678665161133
2007-08-24,66.11000061035156,106.0690689086914,51.68983459472656
2007-08-27,65.9800033569336,105.08221435546875,51.960472106933594
2007-08-28,65.58999633789062,102.77249908447266,52.048744201660156
2007-08-29,66.06999969482422,104.78903198242188,51.90751647949219
2007-08-30,65.80000305175781,104.5101547241211,52.25470733642578
2007-08-31,66.5199966430664,105.53990173339844,52.295867919921875
2007-09-04,67.44000244140625,106.6053695678711,52.32067108154297
2007-09-05,67.55999755859375,105.68292236328125,52.740150451660156
2007-09-06,68.86000061035156,105.92603302001953,52.604286193847656
2007-09-07,69.38999938964844,104.45294952392578,53.34867477416992
2007-09-10,69.62000274658203,104.25271606445312,53.76225280761719
2007-09-11,70.5199966430664,105.4683609008789,53.72087860107422
2007-09-12,70.45999908447266,105.74011993408203,53.51999282836914
2007-09-13,70.08000183105469,106.48381805419922,53.04145812988281
2007-09-14,69.98999786376953,106.47662353515625,53.11823654174805
2007-09-17,70.97000122070312,105.90457916259766,53.37228012084961
2007-09-18,71.69999694824219,109.02232360839844,52.97054672241211
2007-09-19,71.43000030517578,109.66596221923828,52.48017501831055
2007-09-20,72.72000122070312,108.89360809326172,51.48769760131836
2007-09-21,72.33999633789062,109.18748474121094,51.92481994628906
2007-09-24,72.27999877929688,108.9863052368164,52.07249069213867
2007-09-25,72.33000183105469,108.77079772949219,51.8894157409668
2007-09-26,72.0,109.34561920166016,51.93667221069336
2007-09-27,72.69999694824219,109.99220275878906,52.297035217285156
2007-09-28,73.51000213623047,109.62576293945312,52.41522979736328
2007-10-01,73.9000015258789,110.861572265625,52.714717864990234
2007-10-02,72.3499984741211,110.71065521240234,52.880767822265625
2007-10-03,71.9000015258789,110.48800659179688,52.72657012939453
2007-10-04,72.87000274658203,110.66039276123047,52.928253173828125
2007-10-05,73.4000015258789,111.97517395019531,52.358882904052734
2007-10-08,72.52999877929688,111.37886810302734,52.31736373901367
2007-10-09,73.08999633789062,112.42784118652344,52.25209045410156
2007-10-10,73.36000061035156,112.24109649658203,52.28174591064453
2007-10-11,73.91000366210938,111.70221710205078,52.2283821105957
2007-10-12,74.58999633789062,112.32007598876953,51.97333908081055
2007-10-15,75.13999938964844,111.37165832519531,51.98522186279297
